1.3655400837918032, 1.9040037273924313, 1.8299469719773538, 1.7742338644103104, 1.6698126767414423, 1.7630277714314093
1.3509994895827067, 1.8770036982605685, 1.7907216068846243, 1.7282041868095894, 1.6292396964639602, 1.7236702398174362
1.3367308867851355, 1.8507587184864898, 1.7531425632531568, 1.6845024481815793, 1.590591623264413, 1.6860315585426529
1.3177140049107154, 1.8170373539401592, 1.7101932848674362, 1.6385190139671688, 1.5511807477869874, 1.6426617683924587
1.2918967801658419, 1.7727897549641658, 1.6595131379968733, 1.5887140735846617, 1.5100425550655912, 1.5911167338385974
1.2669570509359616, 1.7306459177061975, 1.6117502675648407, 1.5418475883251948, 1.3228761425770563, 1.5427081411672008
1.2420738133314753, 1.6915815626514206, 1.576839935316848, 1.3606373067283477, 1.3029300659222869, 1.5111429095419642
1.2303709967002676, 1.674847351293283, 1.5694099828954409, 1.5190285563144272, 1.3097659671785693, 1.5055844992021805
1.227095281549025, 1.6695796131591427, 1.5665153539689756, 1.5193002824346746, 1.3125604823499535, 1.4994709577602838
1.2238347807872332, 1.6643449073633514, 1.563631383125631, 1.5195721057858713, 1.3153655347928586, 1.4934068645388079
1.2205893879336345, 1.6591429241738318, 1.5607580116086577, 1.5198440264202153, 1.3181811845751688, 1.4873916220253571
1.2173589974972798, 1.6539733577187654, 1.557895181092406, 1.5201160443899404, 1.3210074922218202, 1.4814246422957156
1.2039234363757774, 1.6352120721855838, 1.54885136080972, 1.5227733313231318, 1.3267787916356393, 1.4773018579131316
1.1908163757858181, 1.6173078093766207, 1.5399584705660374, 1.5248237285149253, 1.3306800995472794, 1.4760181896945583
1.1867891970671351, 1.6122167311659188, 1.5392607475597735, 1.5291475866304045, 1.483556282413207, 1.4783304012011869
1.1867891970671351, 1.6122167311659188, 1.5392607475597735, 1.5291475866304045, 1.483556282413207, 1.4783304012011869
1.1867891970671351, 1.6122167311659188, 1.5392607475597735, 1.5291475866304045, 1.483556282413207, 1.4783304012011869
1.1867891970671351, 1.6122167311659188, 1.5392607475597735, 1.5291475866304045, 1.483556282413207, 1.4783304012011869
1.1867891970671351, 1.6122167311659188, 1.5392607475597735, 1.5291475866304045, 1.483556282413207, 1.4783304012011869
1.1867891970671351, 1.6122167311659188, 1.5392607475597735, 1.5291475866304045, 1.483556282413207, 1.4783304012011869
1.1867891970671351, 1.6122167311659188, 1.5392607475597735, 1.5291475866304045, 1.483556282413207, 1.4783304012011869
1.1867891970671351, 1.6122167311659188, 1.5392607475597735, 1.5291475866304045, 1.483556282413207, 1.4783304012011869
1.1867891970671351, 1.6122167311659188, 1.5392607475597735, 1.5291475866304045, 1.483556282413207, 1.4783304012011869
1.1867891970671351, 1.6122167311659188, 1.5392607475597735, 1.5291475866304045, 1.483556282413207, 1.4783304012011869
1.1867891970671351, 1.6122167311659188, 1.5392607475597735, 1.5291475866304045, 1.483556282413207, 1.4783304012011869
1.1867891970671351, 1.6122167311659188, 1.5392607475597735, 1.5291475866304045, 1.483556282413207, 1.4783304012011869
1.1867891970671351, 1.6122167311659188, 1.5392607475597735, 1.5291475866304045, 1.483556282413207, 1.4783304012011869
1.1867891970671351, 1.6122167311659188, 1.5392607475597735, 1.5291475866304045, 1.483556282413207, 1.4783304012011869
1.1867891970671351, 1.6122167311659188, 1.5392607475597735, 1.5291475866304045, 1.483556282413207, 1.4783304012011869
1.1867891970671351, 1.6122167311659188, 1.5392607475597735, 1.5291475866304045, 1.483556282413207, 1.4783304012011869
1.1867891970671351, 1.6122167311659188, 1.5392607475597735, 1.5291475866304045, 1.483556282413207, 1.4783304012011869
